"Id","Nombre científico","Reino","Phylum","Clase","Orden","Familia","Genero","Especie","Infraespecífico","Autor"
"164","Chenopodium album ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","album","---",""
"247","Chenopodium ambrosioides ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","ambrosioides","---",""
"678","Chenopodium bonus-henricus ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","bonus-henricus","---",""
"684","Chenopodium botrys ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","botrys","---",""
"1613","Chenopodium exsuccum ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","exsuccum","---",""
"1770","Chenopodium foliosum ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","foliosum","---",""
"3002","Chenopodium murale ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","murale","---",""
"3652","Chenopodium polyspermum ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","polyspermum","---",""
"5210","Chenopodium vulvaria ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","vulvaria","---",""
"1461","Chersophilus duponti ---","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Chersophilus","duponti","---",""
"2342","Chesias isabella ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chesias","isabella","---",""
"2480","Chesias legatella ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chesias","legatella","---",""
"4112","Chesias rufata ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chesias","rufata","---",""
"3637","Chiloscyphus polyanthos ---","Plantae","Bryophyta","Jungermanniopsida","Jungermanniales","Lophocoleaceae","Chiloscyphus","polyanthos","---",""
"3164","Chionomys nivalis ---","Animalia","Chordata","Mammalia","Rodentia","Muridae","Chionomys","nivalis","---",""
"3134","Chlaeniellus nigricornis ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Chlaeniellus","nigricornis","---",""
"5078","Chlaeniellus vestitus ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Chlaeniellus","vestitus","---",""
"4488","Chlaenius spoliatus ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Chlaenius","spoliatus","---",""
"5031","Chlaenius velutinus ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Chlaenius","velutinus","---",""
"2204","Chlidonias hybrida ---","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chlidonias","hybrida","---",""
"2503","Chlidonias leucopterus ---","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chlidonias","leucopterus","---",""
"3115","Chlidonias niger ---","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chlidonias","niger","---",""
"2215","Chloantha hyperici ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Chloantha","hyperici","---",""
"1572","Chlorissa etruscaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chlorissa","etruscaria","---",""
"2831","Chloroclysta miata clara ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chloroclysta","miata clara","---",""
"4414","Chloroclysta siterata ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chloroclysta","siterata","---",""
"4903","Chloroclysta truncata ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chloroclysta","truncata","---",""
"1690","Chlorophorus figuratus ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Chlorophorus","figuratus","---",""
"3570","Chlorophorus pilosus ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Chlorophorus","pilosus","---",""
"4123","Chlorophorus ruficornis ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Chlorophorus","ruficornis","---",""
"4229","Chlorophorus sartor ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Chlorophorus","sartor","---",""
"4871","Chlorophorus trifasciatus ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Chlorophorus","trifasciatus","---",""
"5021","Chlorophorus varius ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Chlorophorus","varius","---",""
"2369","Chondrilla juncea ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chondrilla","juncea","---",""
"2057","Choristoneura hebenstreitella ---","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Choristoneura","hebenstreitella","---",""
"643","Chorthippus biguttulus ---","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chorthippus","biguttulus","---",""
"650","Chorthippus binotatus ---","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chorthippus","binotatus","---",""
"723","Chorthippus brunneus ---","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chorthippus","brunneus","---",""
"2365","Chorthippus jucundus ---","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chorthippus","jucundus","---",""
"2908","Chorthippus mollis ---","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chorthippus","mollis","---",""
"3441","Chorthippus parallelus erythropus ---","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chorthippus","parallelus erythropus","---",""
"4239","Chorthippus saulcy ---","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chorthippus","saulcy","---",""
"4988","Chorthippus vagans ---","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chorthippus","vagans","---",""
"4020","Chroicocephalus ridibundus ---","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","ridibundus","---",""
"1899","Chrysanthia geniculata ---","Animalia","Arthropoda","Insecta","Coleoptera","Oedemeridae","Chrysanthia","geniculata","---",""
"5142","Chrysanthia viridissima ---","Animalia","Arthropoda","Insecta","Coleoptera","Oedemeridae","Chrysanthia","viridissima","---",""
"100","Chrysobothris affinis ---","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Chrysobothris","affinis","---",""
"4421","Chrysobothris solieri ---","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Chrysobothris","solieri","---",""
"2533","Chrysocarabus lineatus subsp. basilicus","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Chrysocarabus","lineatus","subsp. basilicus",""
"955","Chrysodeixis chalcites ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","chalcites","---",""
"103","Chrysolina affinis ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","affinis","---",""
"107","Chrysolina affinis rufofemorata ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","affinis rufofemorata","---",""
"249","Chrysolina americana ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","americana","---",""
"266","Chrysolina analis ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","analis","---",""
"578","Chrysolina bankii ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","bankii","---",""
"1658","Chrysolina fastuosa ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","fastuosa","---",""
"1835","Chrysolina fuliginosa ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","fuliginosa","---",""
"2018","Chrysolina grossa subsp. chloromaura","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","grossa","subsp. chloromaura",""
"2036","Chrysolina haemoptera ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","haemoptera","---",""
"2075","Chrysolina herbacea ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","herbacea","---",""
"2389","Chrysolina kuesteri ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","kuesteri","---",""
"3632","Chrysolina polita ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","polita","---",""
"3903","Chrysolina quadrigemina ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","quadrigemina","---",""
"5056","Chrysolina vernalis ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","vernalis","---",""
"3659","Chrysomela populi ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysomela","populi","---",""
"3323","Chrysosplenium oppositifolium ---","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Chrysosplenium","oppositifolium","---",""
"1244","Chrysoteuchia culmella ---","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Chrysoteuchia","culmella","---",""
"4518","Chydorus spp. ---","Animalia","Arthropoda","Branchiopoda","Diplostraca","Notassigned","Chydorus","spp.","---",""
"397","Cicer arietinum ---","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Cicer","arietinum","---",""
"3625","Cicerbita plumieri ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cicerbita","plumieri","---",""
"2330","Cichorium intybus ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cichorium","intybus","---",""
"813","Cicindela campestris ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela","campestris","---",""
"2198","Cicindela hybrida ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela","hybrida","---",""
"2746","Cicindela maroccana ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela","maroccana","---",""
"4398","Cicindela silvatica ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela","silvatica","---",""
"4682","Cicindela sylvatica ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela","sylvatica","---",""
"988","Ciconia ciconia ---","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","ciconia","---","(Linnaeus, 1758)"
"3122","Ciconia nigra ---","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","nigra","---",""
"1844","Cidaria fulvata ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cidaria","fulvata","---",""
"2724","Cidnopus marginellus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Cidnopus","marginellus","---",""
"3571","Cidnopus pilosus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Cidnopus","pilosus","---",""
"4396","Cilea silphoides ---","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","Cilea","silphoides","---",""
"1949","Cilix glaucata ---","Animalia","Arthropoda","Insecta","Lepidoptera","Drepanidae","Cilix","glaucata","---",""
"1782","Cinclidotus fontinaloides ---","Plantae","Bryophyta","Bryopsida","Notassigned","Cinclidotaceae","Cinclidotus","fontinaloides","---",""
"4038","Cinclidotus riparius ---","Plantae","Bryophyta","Bryopsida","Notassigned","Cinclidotaceae","Cinclidotus","riparius","---",""
"1000","Cinclus cinclus ---","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","cinclus","---",""
"2650","Circaea lutetiana subsp.  lutetiana","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Circaea","lutetiana","subsp.  lutetiana",""
"1885","Circaetus gallicus ---","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circaetus","gallicus","---","(Gmelin, 1788)"
"81","Circus aeruginosus ---","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","aeruginosus","---",""
"1281","Circus cyaneus ---","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","cyaneus","---","(Linnaeus, 1766)"
"3853","Circus pygargus ---","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","pygargus","---","(Linnaeus, 1758)"
"1193","Cirriphyllum crassinervium ---","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","Cirriphyllum","crassinervium","---",""
"424","Cirsium arvense ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","arvense","---",""
"1470","Cirsium echinatum ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","echinatum","---",""
"1547","Cirsium eriophorum ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","eriophorum","---",""
"1699","Cirsium filipendulum ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","filipendulum","---",""
"2937","Cirsium monspessulanum ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","monspessulanum","---",""
"3261","Cirsium odontolepis ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","odontolepis","---",""
"3396","Cirsium palustre ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","palustre","---",""
"3886","Cirsium pyrenaicum ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","pyrenaicum","---",""
"3883","Cirsium pyrenaicum var. longespinosum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","pyrenaicum","var. longespinosum",""
"3884","Cirsium pyrenaicum var. pyrenaicum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","pyrenaicum","var. pyrenaicum",""
"4018","Cirsium richterianum ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","richterianum","---",""
"4017","Cirsium richterianum subsp.  giraudiasii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","richterianum","subsp.  giraudiasii",""
"4914","Cirsium tuberosum ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","tuberosum","---",""
"5173","Cirsium vulgare ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","vulgare","---",""
"671","Cis boleti ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","boleti","---",""
"1624","Cis fagi ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","fagi","---",""
"1682","Cis festivus ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","festivus","---",""
"2353","Cis jacquemartii ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","jacquemartii","---",""
"2835","Cis micans ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","micans","---",""
"3861","Cis pygmaeus ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","pygmaeus","---",""
"4152","Cis rugulosus ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","rugulosus","---",""
"4596","Cis striatulus ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","striatulus","---",""
"5079","Cis vestitus ---","Animalia","Arthropoda","Insecta","Coleoptera","Ciidae","Cis","vestitus","---",""
"2372","Cisticola juncidis ---","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","juncidis","---",""
"150","Cistus albidus ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Cistus","albidus","---",""
"1043","Cistus clusii ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Cistus","clusii","---",""
"2472","Cistus laurifolius ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Cistus","laurifolius","---",""
"3662","Cistus populifolius ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Cistus","populifolius","---",""
"3663","Cistus populifolius x C. Salvifolius ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Cistus","populifolius x C. Salvifolius","---",""
"4204","Cistus salvifolius ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Cistus","salvifolius","---",""
"1937","Clamator glandarius ---","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Clamator","glandarius","---",""
"2725","Clanoptilus marginellus ---","Animalia","Arthropoda","Insecta","Coleoptera","Melyridae","Clanoptilus","marginellus","---",""
"5217","Claopodium whippleanum ---","Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Claopodium","whippleanum","---",""
"5158","Clematis vitalba ---","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Clematis","vitalba","---",""
"566","Cleonymia baetica ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Cleonymia","baetica","---",""
"5254","Cleonymia yvanii ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Cleonymia","yvanii","---",""
"1001","Cleora cinctaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cleora","cinctaria","---",""
"2507","Cleorodes lichenarius ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cleorodes","lichenarius","---",""
"1334","Climacium dendroides ---","Plantae","Bryophyta","Bryopsida","Leucodontales","Climaciaceae","Climacium","dendroides","---",""
"1791","Clivina fossor ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Clivina","fossor","---",""
"1269","Clostera curtula ---","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Clostera","curtula","---",""
"2362","Clypeola jonthlaspi ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Clypeola","jonthlaspi","---",""
